"plot","habitat","ranch","bdffp_reserve_no","HA_ID_Number","tag_number","row","column","year","ht","shts","infl","code.notes","code2"
"5752","10-ha","EST","1202",3048,489,"D","8",2001,12,1,0,NA,NA
"5752","10-ha","EST","1202",3048,489,"D","8",2002,NA,NA,NA,"dead (2)",NA
"5752","10-ha","EST","1202",3049,490,"D","6",2000,10,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3049,490,"D","6",2001,9,1,0,NA,NA
"5752","10-ha","EST","1202",3049,490,"D","6",2002,12,1,0,NA,NA
"5752","10-ha","EST","1202",3049,490,"D","6",2003,51,5,0,NA,NA
"5752","10-ha","EST","1202",3049,490,"D","6",2004,47,4,0,NA,NA
"5752","10-ha","EST","1202",3049,490,"D","6",2005,12,2,0,NA,NA
"5752","10-ha","EST","1202",3049,490,"D","6",2006,25,2,NA,NA,NA
"5752","10-ha","EST","1202",3049,490,"D","6",2007,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3049,490,"D","6",2008,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3049,490,"D","6",2009,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3050,491,"C","9",2000,6,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3050,491,"C","9",2001,NA,NA,NA,"dead (2)",NA
"5752","10-ha","EST","1202",3051,492,"C","5",2000,8,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3051,492,"C","5",2001,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3051,492,"C","5",2002,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3051,492,"C","5",2003,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3051,492,"C","5",2004,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3051,492,"C","5",2005,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3051,492,"C","5",2006,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3051,492,"C","5",2007,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3051,492,"C","5",2008,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3051,492,"C","5",2009,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3052,493,"C","6",2000,8,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3052,493,"C","6",2001,10,1,0,NA,NA
"5752","10-ha","EST","1202",3052,493,"C","6",2002,13,1,0,NA,NA
"5752","10-ha","EST","1202",3052,493,"C","6",2003,10,1,0,NA,NA
"5752","10-ha","EST","1202",3052,493,"C","6",2004,NA,NA,NA,"dead (2)",NA
"5752","10-ha","EST","1202",3055,496,"E","5",2000,9,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3055,496,"E","5",2001,9,1,0,NA,NA
"5752","10-ha","EST","1202",3055,496,"E","5",2002,5,1,0,NA,NA
"5752","10-ha","EST","1202",3055,496,"E","5",2003,3,1,0,NA,NA
"5752","10-ha","EST","1202",3055,496,"E","5",2004,NA,NA,NA,"dead (2)",NA
"5752","10-ha","EST","1202",3058,499,"C","6",2000,10,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3058,499,"C","6",2001,9,1,0,NA,NA
"5752","10-ha","EST","1202",3058,499,"C","6",2002,14,1,0,NA,NA
"5752","10-ha","EST","1202",3058,499,"C","6",2003,12,1,0,NA,NA
"5752","10-ha","EST","1202",3058,499,"C","6",2004,16,1,0,NA,NA
"5752","10-ha","EST","1202",3058,499,"C","6",2005,NA,NA,NA,"dead (2)",NA
"5752","10-ha","EST","1202",3058,499,"C","6",2006,13,1,NA,NA,NA
"5752","10-ha","EST","1202",3059,500,"D","6",2000,10,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3059,500,"D","6",2001,1,1,0,NA,NA
"5752","10-ha","EST","1202",3059,500,"D","6",2002,NA,NA,NA,"dead (2)",NA
"5752","10-ha","EST","1202",3060,501,"B","8",1999,NA,NA,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3060,501,"B","8",2000,33,3,0,"ULY (3)",NA
"5752","10-ha","EST","1202",3060,501,"B","8",2001,38,4,0,NA,NA
"5752","10-ha","EST","1202",3060,501,"B","8",2002,54,4,0,NA,NA
"5752","10-ha","EST","1202",3060,501,"B","8",2003,55,4,0,NA,NA
"5752","10-ha","EST","1202",3060,501,"B","8",2004,50,4,0,NA,NA
"5752","10-ha","EST","1202",3060,501,"B","8",2005,40,2,0,NA,NA
"5752","10-ha","EST","1202",3060,501,"B","8",2006,50,4,NA,NA,NA
"5752","10-ha","EST","1202",3060,501,"B","8",2007,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3060,501,"B","8",2008,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3060,501,"B","8",2009,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3062,503,"D","7",2000,7,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3062,503,"D","7",2001,7,1,0,NA,NA
"5752","10-ha","EST","1202",3062,503,"D","7",2002,NA,NA,NA,"dead (2)",NA
"5752","10-ha","EST","1202",3063,504,"B","8",1999,NA,NA,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3063,504,"B","8",2000,12,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3063,504,"B","8",2001,19,1,0,NA,NA
"5752","10-ha","EST","1202",3063,504,"B","8",2002,26,4,0,NA,NA
"5752","10-ha","EST","1202",3063,504,"B","8",2003,23,1,0,NA,NA
"5752","10-ha","EST","1202",3063,504,"B","8",2004,26,2,0,NA,NA
"5752","10-ha","EST","1202",3063,504,"B","8",2005,20,2,0,NA,NA
"5752","10-ha","EST","1202",3063,504,"B","8",2006,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3063,504,"B","8",2007,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3063,504,"B","8",2008,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3063,504,"B","8",2009,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3064,505,"A","8",2000,8,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3064,505,"A","8",2001,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3064,505,"A","8",2002,NA,NA,NA,"dead (2)",NA
"5752","10-ha","EST","1202",3065,506,"D","7",2000,11,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3065,506,"D","7",2001,9,2,0,NA,NA
"5752","10-ha","EST","1202",3065,506,"D","7",2002,6,1,0,NA,NA
"5752","10-ha","EST","1202",3065,506,"D","7",2003,9,1,0,NA,NA
"5752","10-ha","EST","1202",3065,506,"D","7",2004,NA,NA,NA,"dead (2)",NA
"5752","10-ha","EST","1202",3066,507,"D","7",2000,12,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3066,507,"D","7",2001,NA,NA,NA,"dead (2)",NA
"5752","10-ha","EST","1202",3067,508,"B","4",2001,6,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3067,508,"B","4",2002,12,1,0,NA,NA
"5752","10-ha","EST","1202",3067,508,"B","4",2003,10,1,0,NA,NA
"5752","10-ha","EST","1202",3067,508,"B","4",2004,14,1,0,NA,NA
"5752","10-ha","EST","1202",3067,508,"B","4",2005,NA,NA,NA,"dead (2)",NA
"5752","10-ha","EST","1202",3070,511,"E","7",2000,12,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3070,511,"E","7",2001,14,1,0,NA,NA
"5752","10-ha","EST","1202",3070,511,"E","7",2002,15,1,0,NA,NA
"5752","10-ha","EST","1202",3070,511,"E","7",2003,65,6,1,NA,NA
"5752","10-ha","EST","1202",3070,511,"E","7",2004,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3070,511,"E","7",2005,NA,NA,NA,"dead (2)",NA
"5752","10-ha","EST","1202",3071,512,"D","7",2000,16,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3071,512,"D","7",2001,23,1,0,NA,NA
"5752","10-ha","EST","1202",3071,512,"D","7",2002,24,3,0,NA,NA
"5752","10-ha","EST","1202",3071,512,"D","7",2003,24,1,0,NA,NA
"5752","10-ha","EST","1202",3071,512,"D","7",2004,27,1,0,NA,NA
"5752","10-ha","EST","1202",3071,512,"D","7",2005,20,1,0,NA,NA
"5752","10-ha","EST","1202",3071,512,"D","7",2006,NA,NA,NA,"dead (2)",NA
"5752","10-ha","EST","1202",3072,513,"D","7",2000,15,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3072,513,"D","7",2001,22,2,0,NA,NA
"5752","10-ha","EST","1202",3072,513,"D","7",2002,19,1,0,NA,NA
"5752","10-ha","EST","1202",3072,513,"D","7",2003,23,1,0,NA,NA
"5752","10-ha","EST","1202",3072,513,"D","7",2004,24,2,0,NA,NA
"5752","10-ha","EST","1202",3072,513,"D","7",2005,20,2,0,NA,NA
"5752","10-ha","EST","1202",3072,513,"D","7",2006,30,3,NA,NA,NA
"5752","10-ha","EST","1202",3072,513,"D","7",2007,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3072,513,"D","7",2008,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3072,513,"D","7",2009,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3073,514,"D","7",2000,16,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3073,514,"D","7",2001,29,2,0,NA,NA
"5752","10-ha","EST","1202",3073,514,"D","7",2002,33,1,0,NA,NA
"5752","10-ha","EST","1202",3073,514,"D","7",2003,32,3,0,NA,NA
"5752","10-ha","EST","1202",3073,514,"D","7",2004,33,3,0,NA,NA
"5752","10-ha","EST","1202",3073,514,"D","7",2005,38,2,0,NA,NA
"5752","10-ha","EST","1202",3073,514,"D","7",2006,49,3,NA,NA,NA
"5752","10-ha","EST","1202",3073,514,"D","7",2007,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3073,514,"D","7",2008,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3073,514,"D","7",2009,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3074,515,"A","7",2000,8,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3074,515,"A","7",2001,NA,NA,NA,"dead (2)",NA
"5752","10-ha","EST","1202",3075,516,"E","7",2000,14,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3075,516,"E","7",2001,33,2,0,NA,NA
"5752","10-ha","EST","1202",3075,516,"E","7",2002,36,3,0,NA,NA
"5752","10-ha","EST","1202",3075,516,"E","7",2003,21,2,0,NA,NA
"5752","10-ha","EST","1202",3075,516,"E","7",2004,34,2,0,NA,NA
"5752","10-ha","EST","1202",3075,516,"E","7",2005,36,1,0,NA,NA
"5752","10-ha","EST","1202",3075,516,"E","7",2006,28,2,NA,NA,NA
"5752","10-ha","EST","1202",3075,516,"E","7",2007,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3075,516,"E","7",2008,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3075,516,"E","7",2009,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3076,517,"E","7",2000,11,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3076,517,"E","7",2001,61,3,0,NA,NA
"5752","10-ha","EST","1202",3076,517,"E","7",2002,NA,NA,NA,"dead (2)",NA
"5752","10-ha","EST","1202",3077,518,"D","7",2000,7,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3077,518,"D","7",2001,NA,NA,NA,"dead (2)",NA
"5752","10-ha","EST","1202",3078,519,"E","7",2000,12,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3078,519,"E","7",2001,13,1,0,NA,NA
"5752","10-ha","EST","1202",3078,519,"E","7",2002,22,3,0,NA,NA
"5752","10-ha","EST","1202",3078,519,"E","7",2003,25,2,0,NA,NA
"5752","10-ha","EST","1202",3078,519,"E","7",2004,28,4,0,NA,NA
"5752","10-ha","EST","1202",3078,519,"E","7",2005,29,2,0,NA,NA
"5752","10-ha","EST","1202",3078,519,"E","7",2006,36,3,NA,NA,NA
"5752","10-ha","EST","1202",3078,519,"E","7",2007,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3078,519,"E","7",2008,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3078,519,"E","7",2009,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3079,520,"D","7",2000,11,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3079,520,"D","7",2001,NA,NA,NA,"dead (2)",NA
"5752","10-ha","EST","1202",3081,522,"D","7",2000,12,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3081,522,"D","7",2001,16,1,0,NA,NA
"5752","10-ha","EST","1202",3081,522,"D","7",2002,16,2,0,NA,NA
"5752","10-ha","EST","1202",3081,522,"D","7",2003,15,2,0,NA,NA
"5752","10-ha","EST","1202",3081,522,"D","7",2004,16,3,0,NA,NA
"5752","10-ha","EST","1202",3081,522,"D","7",2005,19,2,0,NA,NA
"5752","10-ha","EST","1202",3081,522,"D","7",2006,24,1,NA,NA,NA
"5752","10-ha","EST","1202",3081,522,"D","7",2007,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3081,522,"D","7",2008,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3081,522,"D","7",2009,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3082,523,"E","7",2000,10,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3082,523,"E","7",2001,20,1,0,NA,NA
"5752","10-ha","EST","1202",3082,523,"E","7",2002,22,3,0,NA,NA
"5752","10-ha","EST","1202",3082,523,"E","7",2003,28,2,0,NA,NA
"5752","10-ha","EST","1202",3082,523,"E","7",2004,36,4,0,NA,NA
"5752","10-ha","EST","1202",3082,523,"E","7",2005,45,2,0,NA,NA
"5752","10-ha","EST","1202",3082,523,"E","7",2006,54,3,1,NA,NA
"5752","10-ha","EST","1202",3082,523,"E","7",2007,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3082,523,"E","7",2008,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3082,523,"E","7",2009,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3083,524,"D","7",2000,9,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3083,524,"D","7",2001,8,1,0,NA,NA
"5752","10-ha","EST","1202",3083,524,"D","7",2002,7,1,1,NA,NA
"5752","10-ha","EST","1202",3083,524,"D","7",2003,75,5,2,NA,NA
"5752","10-ha","EST","1202",3083,524,"D","7",2004,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3083,524,"D","7",2005,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3083,524,"D","7",2006,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3083,524,"D","7",2007,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3083,524,"D","7",2008,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3083,524,"D","7",2009,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3084,525,"B","2",2001,5,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3084,525,"B","2",2002,10,1,0,NA,NA
"5752","10-ha","EST","1202",3084,525,"B","2",2003,8,1,0,NA,NA
"5752","10-ha","EST","1202",3084,525,"B","2",2004,11,1,0,NA,NA
"5752","10-ha","EST","1202",3084,525,"B","2",2005,13,1,0,NA,NA
"5752","10-ha","EST","1202",3084,525,"B","2",2006,17,1,NA,NA,NA
"5752","10-ha","EST","1202",3084,525,"B","2",2007,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3084,525,"B","2",2008,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3084,525,"B","2",2009,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3085,526,"E","7",2000,7,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3086,526,"E","7",2000,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3085,526,"E","7",2001,9,1,0,NA,NA
"5752","10-ha","EST","1202",3086,526,"E","7",2001,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3085,526,"E","7",2002,11,1,0,NA,NA
"5752","10-ha","EST","1202",3086,526,"E","7",2002,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3085,526,"E","7",2003,12,1,0,NA,NA
"5752","10-ha","EST","1202",3086,526,"E","7",2003,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3085,526,"E","7",2004,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3086,526,"E","7",2004,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3085,526,"E","7",2005,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3086,526,"E","7",2005,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3085,526,"E","7",2006,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3086,526,"E","7",2006,14,1,NA,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3085,526,"E","7",2007,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3086,526,"E","7",2007,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3085,526,"E","7",2008,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3086,526,"E","7",2008,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3085,526,"E","7",2009,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3086,526,"E","7",2009,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3087,527,"E","7",2000,10,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3087,527,"E","7",2001,8,1,0,NA,NA
"5752","10-ha","EST","1202",3087,527,"E","7",2002,10,1,0,NA,NA
"5752","10-ha","EST","1202",3087,527,"E","7",2003,NA,NA,NA,"dead (2)",NA
"5752","10-ha","EST","1202",3088,528,"A","4",2001,6,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3088,528,"A","4",2002,13,1,0,NA,NA
"5752","10-ha","EST","1202",3088,528,"A","4",2003,18,1,0,NA,NA
"5752","10-ha","EST","1202",3088,528,"A","4",2004,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3088,528,"A","4",2005,15,1,0,NA,NA
"5752","10-ha","EST","1202",3088,528,"A","4",2006,25,2,NA,NA,NA
"5752","10-ha","EST","1202",3088,528,"A","4",2007,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3088,528,"A","4",2008,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3088,528,"A","4",2009,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3089,529,"A","2",2001,6,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3089,529,"A","2",2002,5,1,0,NA,NA
"5752","10-ha","EST","1202",3089,529,"A","2",2003,NA,NA,NA,"dead (2)",NA
"5752","10-ha","EST","1202",3090,530,"B","9",2001,16,2,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3090,530,"B","9",2002,15,1,0,NA,NA
"5752","10-ha","EST","1202",3090,530,"B","9",2003,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3090,530,"B","9",2004,21,1,0,NA,NA
"5752","10-ha","EST","1202",3090,530,"B","9",2005,19,1,0,NA,NA
"5752","10-ha","EST","1202",3090,530,"B","9",2006,22,1,NA,NA,NA
"5752","10-ha","EST","1202",3090,530,"B","9",2007,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3090,530,"B","9",2008,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3090,530,"B","9",2009,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3091,531,"A","2",2001,6,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3091,531,"A","2",2002,5,1,0,NA,NA
"5752","10-ha","EST","1202",3091,531,"A","2",2003,NA,NA,NA,"dead (2)",NA
"5752","10-ha","EST","1202",3093,533,"B","4",2001,11,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3093,533,"B","4",2002,21,2,0,NA,NA
"5752","10-ha","EST","1202",3093,533,"B","4",2003,35,2,0,NA,NA
"5752","10-ha","EST","1202",3093,533,"B","4",2004,63,2,0,NA,NA
"5752","10-ha","EST","1202",3093,533,"B","4",2005,70,3,0,NA,NA
"5752","10-ha","EST","1202",3093,533,"B","4",2006,65,1,NA,NA,NA
"5752","10-ha","EST","1202",3093,533,"B","4",2007,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3093,533,"B","4",2008,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3093,533,"B","4",2009,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3094,534,"D","1",2001,10,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3094,534,"D","1",2002,9,1,0,NA,NA
"5752","10-ha","EST","1202",3094,534,"D","1",2003,7,1,0,NA,NA
"5752","10-ha","EST","1202",3094,534,"D","1",2004,5,1,0,NA,NA
"5752","10-ha","EST","1202",3094,534,"D","1",2005,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3094,534,"D","1",2006,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3094,534,"D","1",2007,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3094,534,"D","1",2008,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3094,534,"D","1",2009,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3095,535,"B","9",2001,9,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3095,535,"B","9",2002,NA,NA,NA,"dead (2)",NA
"5752","10-ha","EST","1202",3097,537,"A","2",2001,7,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3097,537,"A","2",2002,5,1,0,NA,NA
"5752","10-ha","EST","1202",3097,537,"A","2",2003,11,1,0,NA,NA
"5752","10-ha","EST","1202",3097,537,"A","2",2004,12,1,0,NA,NA
"5752","10-ha","EST","1202",3097,537,"A","2",2005,10,1,0,NA,NA
"5752","10-ha","EST","1202",3097,537,"A","2",2006,9,1,NA,NA,NA
"5752","10-ha","EST","1202",3097,537,"A","2",2007,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3097,537,"A","2",2008,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3097,537,"A","2",2009,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3098,538,"B","2",2001,14,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3098,538,"B","2",2002,19,2,0,NA,NA
"5752","10-ha","EST","1202",3098,538,"B","2",2003,26,1,0,NA,NA
"5752","10-ha","EST","1202",3098,538,"B","2",2004,50,1,0,NA,NA
"5752","10-ha","EST","1202",3098,538,"B","2",2005,46,2,0,NA,NA
"5752","10-ha","EST","1202",3098,538,"B","2",2006,44,4,NA,NA,NA
"5752","10-ha","EST","1202",3098,538,"B","2",2007,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3098,538,"B","2",2008,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3098,538,"B","2",2009,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3099,539,"B","3",2001,13,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3099,539,"B","3",2002,16,2,0,NA,NA
"5752","10-ha","EST","1202",3099,539,"B","3",2003,26,3,0,NA,NA
"5752","10-ha","EST","1202",3099,539,"B","3",2004,29,2,0,NA,NA
"5752","10-ha","EST","1202",3099,539,"B","3",2005,26,1,0,NA,NA
"5752","10-ha","EST","1202",3099,539,"B","3",2006,NA,NA,NA,"dead (2)",NA
"5752","10-ha","EST","1202",3100,540,"E","10",2001,10,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3100,540,"E","10",2002,NA,NA,0,"plant missing (60)",NA
"5752","10-ha","EST","1202",3100,540,"E","10",2003,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3100,540,"E","10",2004,21,1,0,NA,NA
"5752","10-ha","EST","1202",3100,540,"E","10",2005,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3100,540,"E","10",2006,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3100,540,"E","10",2007,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3100,540,"E","10",2008,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3100,540,"E","10",2009,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3101,541,"B","4",2001,5,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3101,541,"B","4",2002,11,1,0,NA,NA
"5752","10-ha","EST","1202",3101,541,"B","4",2003,10,1,0,NA,NA
"5752","10-ha","EST","1202",3101,541,"B","4",2004,18,1,0,NA,NA
"5752","10-ha","EST","1202",3101,541,"B","4",2005,18,2,0,NA,NA
"5752","10-ha","EST","1202",3101,541,"B","4",2006,24,2,NA,NA,NA
"5752","10-ha","EST","1202",3101,541,"B","4",2007,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3101,541,"B","4",2008,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3101,541,"B","4",2009,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3103,543,"A","2",2001,8,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3103,543,"A","2",2002,15,1,0,NA,NA
"5752","10-ha","EST","1202",3103,543,"A","2",2003,14,1,0,NA,NA
"5752","10-ha","EST","1202",3103,543,"A","2",2004,20,2,0,NA,NA
"5752","10-ha","EST","1202",3103,543,"A","2",2005,10,1,0,NA,NA
"5752","10-ha","EST","1202",3103,543,"A","2",2006,22,3,NA,NA,NA
"5752","10-ha","EST","1202",3103,543,"A","2",2007,NA,NA,NA,"plant missing (60)",NA
"5752","10-ha","EST","1202",3103,543,"A","2",2008,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3103,543,"A","2",2009,NA,NA,NA,NA,NA
"5752","10-ha","EST","1202",3104,544,"A","2",2001,6,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3104,544,"A","2",2002,10,1,0,NA,NA
"5752","10-ha","EST","1202",3104,544,"A","2",2003,13,1,0,NA,NA
"5752","10-ha","EST","1202",3104,544,"A","2",2004,NA,NA,NA,"dead (2)",NA
"5752","10-ha","EST","1202",3105,545,"A","2",2001,8,1,0,"sdlg (1)","initial.tag.yr"
"5752","10-ha","EST","1202",3105,545,"A","2",2002,14,1,0,NA,NA
"5752","10-ha","EST","1202",3105,545,"A","2",2003,21,2,0,NA,NA
"5752","10-ha","EST","1202",3105,545,"A","2",2004,21,2,0,NA,NA
"5752","10-ha","EST","1202",3105,545,"A","2",2005,23,3,0,NA,NA
"5752","10-ha","EST","1202",3105,545,"A","2",2006,22,3,NA,NA,NA
