HA_ID_Number,plot,habitat,ranch,bdffp_no,yr_isolated
1931,CF-2,forest,EST,1501,NA
2013,CF-2,forest,EST,1501,NA
1089,CF-2,forest,EST,1501,NA
1113,CF-2,forest,EST,1501,NA
1127,CF-2,forest,EST,1501,NA
1129,CF-2,forest,EST,1501,NA
1132,CF-2,forest,EST,1501,NA
1134,CF-2,forest,EST,1501,NA
1218,CF-2,forest,EST,1501,NA
1220,CF-2,forest,EST,1501,NA
1367,CF-2,forest,EST,1501,NA
1384,CF-2,forest,EST,1501,NA
1443,CF-2,forest,EST,1501,NA
1480,CF-2,forest,EST,1501,NA
1485,CF-2,forest,EST,1501,NA
1503,CF-2,forest,EST,1501,NA
1527,CF-2,forest,EST,1501,NA
1530,CF-2,forest,EST,1501,NA
1531,CF-2,forest,EST,1501,NA
1656,CF-2,forest,EST,1501,NA
1722,CF-2,forest,EST,1501,NA
1757,CF-2,forest,EST,1501,NA
1772,CF-2,forest,EST,1501,NA
1778,CF-2,forest,EST,1501,NA
1784,CF-2,forest,EST,1501,NA
1786,CF-2,forest,EST,1501,NA
1790,CF-2,forest,EST,1501,NA
1961,CF-2,forest,EST,1501,NA
2010,CF-2,forest,EST,1501,NA
961,CF-2,forest,EST,1501,NA
1238,CF-2,forest,EST,1501,NA
1244,CF-2,forest,EST,1501,NA
1246,CF-2,forest,EST,1501,NA
1251,CF-2,forest,EST,1501,NA
1295,CF-2,forest,EST,1501,NA
1298,CF-2,forest,EST,1501,NA
1300,CF-2,forest,EST,1501,NA
1305,CF-2,forest,EST,1501,NA
1356,CF-2,forest,EST,1501,NA
1359,CF-2,forest,EST,1501,NA
1360,CF-2,forest,EST,1501,NA
1376,CF-2,forest,EST,1501,NA
1378,CF-2,forest,EST,1501,NA
1381,CF-2,forest,EST,1501,NA
1405,CF-2,forest,EST,1501,NA
1916,CF-2,forest,EST,1501,NA
1933,CF-2,forest,EST,1501,NA
1938,CF-2,forest,EST,1501,NA
1992,CF-2,forest,EST,1501,NA
2018,CF-2,forest,EST,1501,NA
2021,CF-2,forest,EST,1501,NA
2022,CF-2,forest,EST,1501,NA
2023,CF-2,forest,EST,1501,NA
2032,CF-2,forest,EST,1501,NA
2033,CF-2,forest,EST,1501,NA
2034,CF-2,forest,EST,1501,NA
2039,CF-2,forest,EST,1501,NA
2042,CF-2,forest,EST,1501,NA
2044,CF-2,forest,EST,1501,NA
2045,CF-2,forest,EST,1501,NA
2049,CF-2,forest,EST,1501,NA
2051,CF-2,forest,EST,1501,NA
2054,CF-2,forest,EST,1501,NA
2060,CF-2,forest,EST,1501,NA
2061,CF-2,forest,EST,1501,NA
2063,CF-2,forest,EST,1501,NA
2064,CF-2,forest,EST,1501,NA
2065,CF-2,forest,EST,1501,NA
2067,CF-2,forest,EST,1501,NA
2071,CF-2,forest,EST,1501,NA
2077,CF-2,forest,EST,1501,NA
2078,CF-2,forest,EST,1501,NA
2079,CF-2,forest,EST,1501,NA
2090,CF-2,forest,EST,1501,NA
2113,CF-2,forest,EST,1501,NA
2115,CF-2,forest,EST,1501,NA
2123,CF-2,forest,EST,1501,NA
2132,CF-2,forest,EST,1501,NA
956,CF-2,forest,EST,1501,NA
1290,CF-2,forest,EST,1501,NA
1361,CF-2,forest,EST,1501,NA
1828,CF-2,forest,EST,1501,NA
1871,CF-2,forest,EST,1501,NA
1995,CF-2,forest,EST,1501,NA
2007,CF-2,forest,EST,1501,NA
2066,CF-2,forest,EST,1501,NA
2068,CF-2,forest,EST,1501,NA
2069,CF-2,forest,EST,1501,NA
2091,CF-2,forest,EST,1501,NA
2124,CF-2,forest,EST,1501,NA
2125,CF-2,forest,EST,1501,NA
1157,CF-2,forest,EST,1501,NA
1221,CF-2,forest,EST,1501,NA
1282,CF-2,forest,EST,1501,NA
1407,CF-2,forest,EST,1501,NA
1513,CF-2,forest,EST,1501,NA
1516,CF-2,forest,EST,1501,NA
1517,CF-2,forest,EST,1501,NA
1846,CF-2,forest,EST,1501,NA
1994,CF-2,forest,EST,1501,NA
944,CF-2,forest,EST,1501,NA
1149,CF-2,forest,EST,1501,NA
1152,CF-2,forest,EST,1501,NA
1154,CF-2,forest,EST,1501,NA
1219,CF-2,forest,EST,1501,NA
1245,CF-2,forest,EST,1501,NA
1363,CF-2,forest,EST,1501,NA
1369,CF-2,forest,EST,1501,NA
1429,CF-2,forest,EST,1501,NA
1444,CF-2,forest,EST,1501,NA
1452,CF-2,forest,EST,1501,NA
1457,CF-2,forest,EST,1501,NA
1460,CF-2,forest,EST,1501,NA
1472,CF-2,forest,EST,1501,NA
1500,CF-2,forest,EST,1501,NA
1523,CF-2,forest,EST,1501,NA
1526,CF-2,forest,EST,1501,NA
1536,CF-2,forest,EST,1501,NA
1543,CF-2,forest,EST,1501,NA
1544,CF-2,forest,EST,1501,NA
1549,CF-2,forest,EST,1501,NA
1550,CF-2,forest,EST,1501,NA
1553,CF-2,forest,EST,1501,NA
1554,CF-2,forest,EST,1501,NA
1558,CF-2,forest,EST,1501,NA
1567,CF-2,forest,EST,1501,NA
1591,CF-2,forest,EST,1501,NA
1625,CF-2,forest,EST,1501,NA
1645,CF-2,forest,EST,1501,NA
1646,CF-2,forest,EST,1501,NA
1651,CF-2,forest,EST,1501,NA
1652,CF-2,forest,EST,1501,NA
1754,CF-2,forest,EST,1501,NA
1773,CF-2,forest,EST,1501,NA
1788,CF-2,forest,EST,1501,NA
1804,CF-2,forest,EST,1501,NA
1941,CF-2,forest,EST,1501,NA
1942,CF-2,forest,EST,1501,NA
1123,CF-2,forest,EST,1501,NA
1151,CF-2,forest,EST,1501,NA
1155,CF-2,forest,EST,1501,NA
1212,CF-2,forest,EST,1501,NA
1214,CF-2,forest,EST,1501,NA
1349,CF-2,forest,EST,1501,NA
1388,CF-2,forest,EST,1501,NA
1632,CF-2,forest,EST,1501,NA
1642,CF-2,forest,EST,1501,NA
1643,CF-2,forest,EST,1501,NA
1648,CF-2,forest,EST,1501,NA
1753,CF-2,forest,EST,1501,NA
1758,CF-2,forest,EST,1501,NA
1760,CF-2,forest,EST,1501,NA
1766,CF-2,forest,EST,1501,NA
1789,CF-2,forest,EST,1501,NA
2012,CF-2,forest,EST,1501,NA
954,CF-2,forest,EST,1501,NA
958,CF-2,forest,EST,1501,NA
1288,CF-2,forest,EST,1501,NA
1299,CF-2,forest,EST,1501,NA
1301,CF-2,forest,EST,1501,NA
1302,CF-2,forest,EST,1501,NA
1303,CF-2,forest,EST,1501,NA
1304,CF-2,forest,EST,1501,NA
1306,CF-2,forest,EST,1501,NA
1374,CF-2,forest,EST,1501,NA
1396,CF-2,forest,EST,1501,NA
1483,CF-2,forest,EST,1501,NA
1937,CF-2,forest,EST,1501,NA
2052,CF-2,forest,EST,1501,NA
2093,CF-2,forest,EST,1501,NA
2094,CF-2,forest,EST,1501,NA
2096,CF-2,forest,EST,1501,NA
2097,CF-2,forest,EST,1501,NA
2098,CF-2,forest,EST,1501,NA
2099,CF-2,forest,EST,1501,NA
2100,CF-2,forest,EST,1501,NA
2101,CF-2,forest,EST,1501,NA
2102,CF-2,forest,EST,1501,NA
2103,CF-2,forest,EST,1501,NA
2104,CF-2,forest,EST,1501,NA
2105,CF-2,forest,EST,1501,NA
2106,CF-2,forest,EST,1501,NA
2107,CF-2,forest,EST,1501,NA
2119,CF-2,forest,EST,1501,NA
2120,CF-2,forest,EST,1501,NA
2121,CF-2,forest,EST,1501,NA
2122,CF-2,forest,EST,1501,NA
2134,CF-2,forest,EST,1501,NA
2135,CF-2,forest,EST,1501,NA
2137,CF-2,forest,EST,1501,NA
2138,CF-2,forest,EST,1501,NA
2139,CF-2,forest,EST,1501,NA
1289,CF-2,forest,EST,1501,NA
1291,CF-2,forest,EST,1501,NA
1292,CF-2,forest,EST,1501,NA
1294,CF-2,forest,EST,1501,NA
1296,CF-2,forest,EST,1501,NA
1297,CF-2,forest,EST,1501,NA
1307,CF-2,forest,EST,1501,NA
1314,CF-2,forest,EST,1501,NA
1351,CF-2,forest,EST,1501,NA
1372,CF-2,forest,EST,1501,NA
1377,CF-2,forest,EST,1501,NA
1389,CF-2,forest,EST,1501,NA
1395,CF-2,forest,EST,1501,NA
1453,CF-2,forest,EST,1501,NA
1840,CF-2,forest,EST,1501,NA
1848,CF-2,forest,EST,1501,NA
1955,CF-2,forest,EST,1501,NA
1963,CF-2,forest,EST,1501,NA
2076,CF-2,forest,EST,1501,NA
2118,CF-2,forest,EST,1501,NA
2133,CF-2,forest,EST,1501,NA
2140,CF-2,forest,EST,1501,NA
1232,CF-2,forest,EST,1501,NA
1264,CF-2,forest,EST,1501,NA
1265,CF-2,forest,EST,1501,NA
1267,CF-2,forest,EST,1501,NA
1276,CF-2,forest,EST,1501,NA
1277,CF-2,forest,EST,1501,NA
1278,CF-2,forest,EST,1501,NA
1279,CF-2,forest,EST,1501,NA
1280,CF-2,forest,EST,1501,NA
1281,CF-2,forest,EST,1501,NA
1283,CF-2,forest,EST,1501,NA
1284,CF-2,forest,EST,1501,NA
1285,CF-2,forest,EST,1501,NA
1286,CF-2,forest,EST,1501,NA
1287,CF-2,forest,EST,1501,NA
1293,CF-2,forest,EST,1501,NA
1398,CF-2,forest,EST,1501,NA
1409,CF-2,forest,EST,1501,NA
1433,CF-2,forest,EST,1501,NA
1441,CF-2,forest,EST,1501,NA
1495,CF-2,forest,EST,1501,NA
1507,CF-2,forest,EST,1501,NA
1509,CF-2,forest,EST,1501,NA
1510,CF-2,forest,EST,1501,NA
1511,CF-2,forest,EST,1501,NA
1515,CF-2,forest,EST,1501,NA
1520,CF-2,forest,EST,1501,NA
1557,CF-2,forest,EST,1501,NA
1560,CF-2,forest,EST,1501,NA
1566,CF-2,forest,EST,1501,NA
1569,CF-2,forest,EST,1501,NA
1580,CF-2,forest,EST,1501,NA
1586,CF-2,forest,EST,1501,NA
1599,CF-2,forest,EST,1501,NA
1601,CF-2,forest,EST,1501,NA
1602,CF-2,forest,EST,1501,NA
1628,CF-2,forest,EST,1501,NA
1836,CF-2,forest,EST,1501,NA
1866,CF-2,forest,EST,1501,NA
1868,CF-2,forest,EST,1501,NA
1874,CF-2,forest,EST,1501,NA
1877,CF-2,forest,EST,1501,NA
1880,CF-2,forest,EST,1501,NA
1957,CF-2,forest,EST,1501,NA
1958,CF-2,forest,EST,1501,NA
1993,CF-2,forest,EST,1501,NA
1998,CF-2,forest,EST,1501,NA
2004,CF-2,forest,EST,1501,NA
2006,CF-2,forest,EST,1501,NA
2008,CF-2,forest,EST,1501,NA
2015,CF-2,forest,EST,1501,NA
2075,CF-2,forest,EST,1501,NA
2092,CF-2,forest,EST,1501,NA
2116,CF-2,forest,EST,1501,NA
2117,CF-2,forest,EST,1501,NA
2129,CF-2,forest,EST,1501,NA
2130,CF-2,forest,EST,1501,NA
2141,CF-2,forest,EST,1501,NA
1223,CF-2,forest,EST,1501,NA
1226,CF-2,forest,EST,1501,NA
1229,CF-2,forest,EST,1501,NA
1242,CF-2,forest,EST,1501,NA
1250,CF-2,forest,EST,1501,NA
1253,CF-2,forest,EST,1501,NA
1256,CF-2,forest,EST,1501,NA
1259,CF-2,forest,EST,1501,NA
1261,CF-2,forest,EST,1501,NA
1263,CF-2,forest,EST,1501,NA
1270,CF-2,forest,EST,1501,NA
1370,CF-2,forest,EST,1501,NA
1371,CF-2,forest,EST,1501,NA
1386,CF-2,forest,EST,1501,NA
1413,CF-2,forest,EST,1501,NA
1415,CF-2,forest,EST,1501,NA
1417,CF-2,forest,EST,1501,NA
1431,CF-2,forest,EST,1501,NA
1446,CF-2,forest,EST,1501,NA
1449,CF-2,forest,EST,1501,NA
1490,CF-2,forest,EST,1501,NA
1491,CF-2,forest,EST,1501,NA
1496,CF-2,forest,EST,1501,NA
1497,CF-2,forest,EST,1501,NA
1508,CF-2,forest,EST,1501,NA
1514,CF-2,forest,EST,1501,NA
1615,CF-2,forest,EST,1501,NA
1622,CF-2,forest,EST,1501,NA
1627,CF-2,forest,EST,1501,NA
1630,CF-2,forest,EST,1501,NA
1644,CF-2,forest,EST,1501,NA
1725,CF-2,forest,EST,1501,NA
1730,CF-2,forest,EST,1501,NA
1733,CF-2,forest,EST,1501,NA
1734,CF-2,forest,EST,1501,NA
1746,CF-2,forest,EST,1501,NA
1767,CF-2,forest,EST,1501,NA
1782,CF-2,forest,EST,1501,NA
1791,CF-2,forest,EST,1501,NA
1936,CF-2,forest,EST,1501,NA
1940,CF-2,forest,EST,1501,NA
1959,CF-2,forest,EST,1501,NA
1969,CF-2,forest,EST,1501,NA
2095,CF-2,forest,EST,1501,NA
2128,CF-2,forest,EST,1501,NA
1222,CF-2,forest,EST,1501,NA
1240,CF-2,forest,EST,1501,NA
1243,CF-2,forest,EST,1501,NA
1254,CF-2,forest,EST,1501,NA
1257,CF-2,forest,EST,1501,NA
1258,CF-2,forest,EST,1501,NA
1260,CF-2,forest,EST,1501,NA
1262,CF-2,forest,EST,1501,NA
1266,CF-2,forest,EST,1501,NA
1268,CF-2,forest,EST,1501,NA
1269,CF-2,forest,EST,1501,NA
1271,CF-2,forest,EST,1501,NA
1272,CF-2,forest,EST,1501,NA
1273,CF-2,forest,EST,1501,NA
1274,CF-2,forest,EST,1501,NA
1275,CF-2,forest,EST,1501,NA
1358,CF-2,forest,EST,1501,NA
1362,CF-2,forest,EST,1501,NA
1368,CF-2,forest,EST,1501,NA
1373,CF-2,forest,EST,1501,NA
1626,CF-2,forest,EST,1501,NA
1629,CF-2,forest,EST,1501,NA
1631,CF-2,forest,EST,1501,NA
1634,CF-2,forest,EST,1501,NA
1636,CF-2,forest,EST,1501,NA
1637,CF-2,forest,EST,1501,NA
1639,CF-2,forest,EST,1501,NA
1641,CF-2,forest,EST,1501,NA
1647,CF-2,forest,EST,1501,NA
1649,CF-2,forest,EST,1501,NA
1650,CF-2,forest,EST,1501,NA
1653,CF-2,forest,EST,1501,NA
1661,CF-2,forest,EST,1501,NA
1664,CF-2,forest,EST,1501,NA
1676,CF-2,forest,EST,1501,NA
1681,CF-2,forest,EST,1501,NA
1727,CF-2,forest,EST,1501,NA
1765,CF-2,forest,EST,1501,NA
1769,CF-2,forest,EST,1501,NA
1783,CF-2,forest,EST,1501,NA
1855,CF-2,forest,EST,1501,NA
1944,CF-2,forest,EST,1501,NA
1945,CF-2,forest,EST,1501,NA
3927,CF-3,forest,EST,1501,NA
3942,CF-3,forest,EST,1501,NA
3948,CF-3,forest,EST,1501,NA
3950,CF-3,forest,EST,1501,NA
3953,CF-3,forest,EST,1501,NA
3967,CF-3,forest,EST,1501,NA
3981,CF-3,forest,EST,1501,NA
3984,CF-3,forest,EST,1501,NA
3986,CF-3,forest,EST,1501,NA
3992,CF-3,forest,EST,1501,NA
3993,CF-3,forest,EST,1501,NA
3995,CF-3,forest,EST,1501,NA
4017,CF-3,forest,EST,1501,NA
4023,CF-3,forest,EST,1501,NA
4029,CF-3,forest,EST,1501,NA
4033,CF-3,forest,EST,1501,NA
4034,CF-3,forest,EST,1501,NA
4332,CF-3,forest,EST,1501,NA
4400,CF-3,forest,EST,1501,NA
4441,CF-3,forest,EST,1501,NA
4457,CF-3,forest,EST,1501,NA
4476,CF-3,forest,EST,1501,NA
4484,CF-3,forest,EST,1501,NA
4486,CF-3,forest,EST,1501,NA
4934,CF-3,forest,EST,1501,NA
4968,CF-3,forest,EST,1501,NA
4969,CF-3,forest,EST,1501,NA
5002,CF-3,forest,EST,1501,NA
5034,CF-3,forest,EST,1501,NA
5035,CF-3,forest,EST,1501,NA
5036,CF-3,forest,EST,1501,NA
5037,CF-3,forest,EST,1501,NA
5038,CF-3,forest,EST,1501,NA
5039,CF-3,forest,EST,1501,NA
5040,CF-3,forest,EST,1501,NA
5046,CF-3,forest,EST,1501,NA
5047,CF-3,forest,EST,1501,NA
5107,CF-3,forest,EST,1501,NA
5108,CF-3,forest,EST,1501,NA
3809,CF-3,forest,EST,1501,NA
3810,CF-3,forest,EST,1501,NA
3814,CF-3,forest,EST,1501,NA
3817,CF-3,forest,EST,1501,NA
3818,CF-3,forest,EST,1501,NA
3826,CF-3,forest,EST,1501,NA
3827,CF-3,forest,EST,1501,NA
3829,CF-3,forest,EST,1501,NA
3841,CF-3,forest,EST,1501,NA
3857,CF-3,forest,EST,1501,NA
3926,CF-3,forest,EST,1501,NA
3928,CF-3,forest,EST,1501,NA
3930,CF-3,forest,EST,1501,NA
3934,CF-3,forest,EST,1501,NA
3937,CF-3,forest,EST,1501,NA
3938,CF-3,forest,EST,1501,NA
3946,CF-3,forest,EST,1501,NA
3947,CF-3,forest,EST,1501,NA
3952,CF-3,forest,EST,1501,NA
3956,CF-3,forest,EST,1501,NA
3989,CF-3,forest,EST,1501,NA
3990,CF-3,forest,EST,1501,NA
3999,CF-3,forest,EST,1501,NA
4000,CF-3,forest,EST,1501,NA
4012,CF-3,forest,EST,1501,NA
4018,CF-3,forest,EST,1501,NA
4019,CF-3,forest,EST,1501,NA
4022,CF-3,forest,EST,1501,NA
4342,CF-3,forest,EST,1501,NA
4415,CF-3,forest,EST,1501,NA
4422,CF-3,forest,EST,1501,NA
4433,CF-3,forest,EST,1501,NA
4435,CF-3,forest,EST,1501,NA
4439,CF-3,forest,EST,1501,NA
4444,CF-3,forest,EST,1501,NA
4446,CF-3,forest,EST,1501,NA
4464,CF-3,forest,EST,1501,NA
4471,CF-3,forest,EST,1501,NA
4477,CF-3,forest,EST,1501,NA
4492,CF-3,forest,EST,1501,NA
4495,CF-3,forest,EST,1501,NA
4497,CF-3,forest,EST,1501,NA
4498,CF-3,forest,EST,1501,NA
4502,CF-3,forest,EST,1501,NA
4509,CF-3,forest,EST,1501,NA
4512,CF-3,forest,EST,1501,NA
4541,CF-3,forest,EST,1501,NA
4551,CF-3,forest,EST,1501,NA
4694,CF-3,forest,EST,1501,NA
4784,CF-3,forest,EST,1501,NA
4826,CF-3,forest,EST,1501,NA
4834,CF-3,forest,EST,1501,NA
4835,CF-3,forest,EST,1501,NA
4876,CF-3,forest,EST,1501,NA
4922,CF-3,forest,EST,1501,NA
4923,CF-3,forest,EST,1501,NA
4924,CF-3,forest,EST,1501,NA
4925,CF-3,forest,EST,1501,NA
4926,CF-3,forest,EST,1501,NA
4970,CF-3,forest,EST,1501,NA
4991,CF-3,forest,EST,1501,NA
5029,CF-3,forest,EST,1501,NA
5030,CF-3,forest,EST,1501,NA
5133,CF-3,forest,EST,1501,NA
5139,CF-3,forest,EST,1501,NA
3819,CF-3,forest,EST,1501,NA
3825,CF-3,forest,EST,1501,NA
3834,CF-3,forest,EST,1501,NA
3921,CF-3,forest,EST,1501,NA
3931,CF-3,forest,EST,1501,NA
3932,CF-3,forest,EST,1501,NA
3933,CF-3,forest,EST,1501,NA
3936,CF-3,forest,EST,1501,NA
3939,CF-3,forest,EST,1501,NA
3941,CF-3,forest,EST,1501,NA
3944,CF-3,forest,EST,1501,NA
3945,CF-3,forest,EST,1501,NA
3970,CF-3,forest,EST,1501,NA
3972,CF-3,forest,EST,1501,NA
3979,CF-3,forest,EST,1501,NA
3985,CF-3,forest,EST,1501,NA
3997,CF-3,forest,EST,1501,NA
4092,CF-3,forest,EST,1501,NA
4132,CF-3,forest,EST,1501,NA
4380,CF-3,forest,EST,1501,NA
4392,CF-3,forest,EST,1501,NA
4408,CF-3,forest,EST,1501,NA
4428,CF-3,forest,EST,1501,NA
4429,CF-3,forest,EST,1501,NA
4447,CF-3,forest,EST,1501,NA
4448,CF-3,forest,EST,1501,NA
4454,CF-3,forest,EST,1501,NA
4463,CF-3,forest,EST,1501,NA
4466,CF-3,forest,EST,1501,NA
4479,CF-3,forest,EST,1501,NA
4481,CF-3,forest,EST,1501,NA
4489,CF-3,forest,EST,1501,NA
4490,CF-3,forest,EST,1501,NA
4491,CF-3,forest,EST,1501,NA
4496,CF-3,forest,EST,1501,NA
4555,CF-3,forest,EST,1501,NA
4573,CF-3,forest,EST,1501,NA
4579,CF-3,forest,EST,1501,NA
4595,CF-3,forest,EST,1501,NA
4598,CF-3,forest,EST,1501,NA
4614,CF-3,forest,EST,1501,NA
4627,CF-3,forest,EST,1501,NA
4704,CF-3,forest,EST,1501,NA
4730,CF-3,forest,EST,1501,NA
4824,CF-3,forest,EST,1501,NA
4829,CF-3,forest,EST,1501,NA
4872,CF-3,forest,EST,1501,NA
4914,CF-3,forest,EST,1501,NA
4921,CF-3,forest,EST,1501,NA
4952,CF-3,forest,EST,1501,NA
4964,CF-3,forest,EST,1501,NA
5094,CF-3,forest,EST,1501,NA
5096,CF-3,forest,EST,1501,NA
3812,CF-3,forest,EST,1501,NA
3821,CF-3,forest,EST,1501,NA
3837,CF-3,forest,EST,1501,NA
3924,CF-3,forest,EST,1501,NA
3949,CF-3,forest,EST,1501,NA
3973,CF-3,forest,EST,1501,NA
3982,CF-3,forest,EST,1501,NA
3996,CF-3,forest,EST,1501,NA
3998,CF-3,forest,EST,1501,NA
4010,CF-3,forest,EST,1501,NA
4106,CF-3,forest,EST,1501,NA
4110,CF-3,forest,EST,1501,NA
4113,CF-3,forest,EST,1501,NA
4114,CF-3,forest,EST,1501,NA
4117,CF-3,forest,EST,1501,NA
4119,CF-3,forest,EST,1501,NA
4123,CF-3,forest,EST,1501,NA
4328,CF-3,forest,EST,1501,NA
4330,CF-3,forest,EST,1501,NA
4341,CF-3,forest,EST,1501,NA
4343,CF-3,forest,EST,1501,NA
4353,CF-3,forest,EST,1501,NA
4358,CF-3,forest,EST,1501,NA
4375,CF-3,forest,EST,1501,NA
4376,CF-3,forest,EST,1501,NA
4385,CF-3,forest,EST,1501,NA
4387,CF-3,forest,EST,1501,NA
4394,CF-3,forest,EST,1501,NA
4596,CF-3,forest,EST,1501,NA
4617,CF-3,forest,EST,1501,NA
4618,CF-3,forest,EST,1501,NA
4629,CF-3,forest,EST,1501,NA
4630,CF-3,forest,EST,1501,NA
4632,CF-3,forest,EST,1501,NA
4634,CF-3,forest,EST,1501,NA
4692,CF-3,forest,EST,1501,NA
4698,CF-3,forest,EST,1501,NA
4702,CF-3,forest,EST,1501,NA
4805,CF-3,forest,EST,1501,NA
4879,CF-3,forest,EST,1501,NA
4951,CF-3,forest,EST,1501,NA
5003,CF-3,forest,EST,1501,NA
3815,CF-3,forest,EST,1501,NA
3820,CF-3,forest,EST,1501,NA
3828,CF-3,forest,EST,1501,NA
3832,CF-3,forest,EST,1501,NA
3868,CF-3,forest,EST,1501,NA
3874,CF-3,forest,EST,1501,NA
4081,CF-3,forest,EST,1501,NA
4082,CF-3,forest,EST,1501,NA
4084,CF-3,forest,EST,1501,NA
4090,CF-3,forest,EST,1501,NA
4093,CF-3,forest,EST,1501,NA
4096,CF-3,forest,EST,1501,NA
4097,CF-3,forest,EST,1501,NA
4099,CF-3,forest,EST,1501,NA
4104,CF-3,forest,EST,1501,NA
4107,CF-3,forest,EST,1501,NA
4108,CF-3,forest,EST,1501,NA
4109,CF-3,forest,EST,1501,NA
4111,CF-3,forest,EST,1501,NA
4112,CF-3,forest,EST,1501,NA
4116,CF-3,forest,EST,1501,NA
4120,CF-3,forest,EST,1501,NA
4121,CF-3,forest,EST,1501,NA
4125,CF-3,forest,EST,1501,NA
4128,CF-3,forest,EST,1501,NA
4129,CF-3,forest,EST,1501,NA
4131,CF-3,forest,EST,1501,NA
4137,CF-3,forest,EST,1501,NA
4170,CF-3,forest,EST,1501,NA
4185,CF-3,forest,EST,1501,NA
4186,CF-3,forest,EST,1501,NA
4363,CF-3,forest,EST,1501,NA
4601,CF-3,forest,EST,1501,NA
4604,CF-3,forest,EST,1501,NA
4613,CF-3,forest,EST,1501,NA
4619,CF-3,forest,EST,1501,NA
4620,CF-3,forest,EST,1501,NA
4625,CF-3,forest,EST,1501,NA
4636,CF-3,forest,EST,1501,NA
4638,CF-3,forest,EST,1501,NA
4689,CF-3,forest,EST,1501,NA
4701,CF-3,forest,EST,1501,NA
4713,CF-3,forest,EST,1501,NA
4715,CF-3,forest,EST,1501,NA
4781,CF-3,forest,EST,1501,NA
4806,CF-3,forest,EST,1501,NA
4812,CF-3,forest,EST,1501,NA
4830,CF-3,forest,EST,1501,NA
4910,CF-3,forest,EST,1501,NA
4911,CF-3,forest,EST,1501,NA
4963,CF-3,forest,EST,1501,NA
5086,CF-3,forest,EST,1501,NA
3822,CF-3,forest,EST,1501,NA
4069,CF-3,forest,EST,1501,NA
4098,CF-3,forest,EST,1501,NA
4100,CF-3,forest,EST,1501,NA
4118,CF-3,forest,EST,1501,NA
4124,CF-3,forest,EST,1501,NA
4136,CF-3,forest,EST,1501,NA
4201,CF-3,forest,EST,1501,NA
4206,CF-3,forest,EST,1501,NA
4331,CF-3,forest,EST,1501,NA
4535,CF-3,forest,EST,1501,NA
4576,CF-3,forest,EST,1501,NA
4584,CF-3,forest,EST,1501,NA
4594,CF-3,forest,EST,1501,NA
4622,CF-3,forest,EST,1501,NA
4624,CF-3,forest,EST,1501,NA
4654,CF-3,forest,EST,1501,NA
4675,CF-3,forest,EST,1501,NA
4684,CF-3,forest,EST,1501,NA
4699,CF-3,forest,EST,1501,NA
4700,CF-3,forest,EST,1501,NA
4708,CF-3,forest,EST,1501,NA
4711,CF-3,forest,EST,1501,NA
4714,CF-3,forest,EST,1501,NA
4758,CF-3,forest,EST,1501,NA
4799,CF-3,forest,EST,1501,NA
4808,CF-3,forest,EST,1501,NA
4815,CF-3,forest,EST,1501,NA
4818,CF-3,forest,EST,1501,NA
4840,CF-3,forest,EST,1501,NA
4899,CF-3,forest,EST,1501,NA
4900,CF-3,forest,EST,1501,NA
4950,CF-3,forest,EST,1501,NA
4976,CF-3,forest,EST,1501,NA
5069,CF-3,forest,EST,1501,NA
5128,CF-3,forest,EST,1501,NA
5129,CF-3,forest,EST,1501,NA
4095,CF-3,forest,EST,1501,NA
4101,CF-3,forest,EST,1501,NA
4134,CF-3,forest,EST,1501,NA
4135,CF-3,forest,EST,1501,NA
4138,CF-3,forest,EST,1501,NA
4204,CF-3,forest,EST,1501,NA
4205,CF-3,forest,EST,1501,NA
4277,CF-3,forest,EST,1501,NA
4335,CF-3,forest,EST,1501,NA
4389,CF-3,forest,EST,1501,NA
4590,CF-3,forest,EST,1501,NA
4591,CF-3,forest,EST,1501,NA
4645,CF-3,forest,EST,1501,NA
4664,CF-3,forest,EST,1501,NA
4668,CF-3,forest,EST,1501,NA
4733,CF-3,forest,EST,1501,NA
4768,CF-3,forest,EST,1501,NA
4783,CF-3,forest,EST,1501,NA
4837,CF-3,forest,EST,1501,NA
4838,CF-3,forest,EST,1501,NA
4846,CF-3,forest,EST,1501,NA
4861,CF-3,forest,EST,1501,NA
4898,CF-3,forest,EST,1501,NA
4977,CF-3,forest,EST,1501,NA
4997,CF-3,forest,EST,1501,NA
5073,CF-3,forest,EST,1501,NA
3811,CF-3,forest,EST,1501,NA
3813,CF-3,forest,EST,1501,NA
4105,CF-3,forest,EST,1501,NA
4127,CF-3,forest,EST,1501,NA
4252,CF-3,forest,EST,1501,NA
4366,CF-3,forest,EST,1501,NA
4371,CF-3,forest,EST,1501,NA
4377,CF-3,forest,EST,1501,NA
4382,CF-3,forest,EST,1501,NA
4517,CF-3,forest,EST,1501,NA
4533,CF-3,forest,EST,1501,NA
4544,CF-3,forest,EST,1501,NA
4554,CF-3,forest,EST,1501,NA
4583,CF-3,forest,EST,1501,NA
4597,CF-3,forest,EST,1501,NA
4628,CF-3,forest,EST,1501,NA
4643,CF-3,forest,EST,1501,NA
4663,CF-3,forest,EST,1501,NA
4669,CF-3,forest,EST,1501,NA
4744,CF-3,forest,EST,1501,NA
4746,CF-3,forest,EST,1501,NA
4749,CF-3,forest,EST,1501,NA
4750,CF-3,forest,EST,1501,NA
4756,CF-3,forest,EST,1501,NA
