PLOT,SIZE,RANCH,BDFFP_Reserve_No,Tag_Number,Row,Column,SHTS_1998,HT_1998,INFL_1998,NOTES_1998,SHTS_1999,HT_1999,INFL_1999,NOTES_1999,SHTS_2000,HT_2000,INFL_2000,NOTES_2000,SHTS_2001,HT_2001,INFL_2001,NOTES_2001,SHTS_2002,HT_2002,INFL_2002,NOTES_2002,SHTS_2003,HT_2003,INFL_2003,NOTES_2003,SHTS_2004,HT_2004,INFL_2004,NOTES_2004,SHTS_2005,HT_2005,INFL_2005,NOTES_2005
5754,10-ha,PortoAlegre,3209,140,E,9,1,36,0,,2,38,0,,3,64,0,,4,61,0,,3,47,1,,2,49,0,,1,40,0,,1,43,0,
5754,10-ha,PortoAlegre,3209,145,E,9,1,9,0,,1,10,0,,1,12,0,,1,10,0,,1,18,0,,1,12,0,,3,56,0,,2,54,0,
5754,10-ha,PortoAlegre,3209,150,E,9,1,14,0,,1,14,0,,2,16,0,,2,17,0,,3,17,0,,2,16,0,,2,18,0,,1,18,0,
5754,10-ha,PortoAlegre,3209,151,E,9,1,33,0,,3,33,0,,5,36,0,,3,38,0,,4,59,0,,3,52,0,,5,35,0,,2,24,0,
5754,10-ha,PortoAlegre,3209,161,E,9,3,57,0,,3,85,0,,3,34,0,,1,43,0,,1,31,0,,1,46,0,,1,44,0,,1,41,0,
5754,10-ha,PortoAlegre,3209,163,E,9,3,57,0,,3,74,1,,3,57,0,,3,49,0,,2,55,0,90,2,45,0,,2,42,0,,1,38,0,
5754,10-ha,PortoAlegre,3209,190,E,9,2,58,1,,3,66,0,,3,72,1,,3,59,0,,4,75,0,,2,60,1,,2,67,0,,2,49,0,
5754,10-ha,PortoAlegre,3209,193,E,9,2,41,0,,2,27,0,,1,30,0,,2,30,0,,3,11,0,,1,27,0,,1,34,0,,2,25,0,
5754,10-ha,PortoAlegre,3209,198,E,9,2,51,0,,6,54,0,,4,74,1,,5,59,0,,5,55,0,,2,52,0,,1,55,0,,,,0,2
5754,10-ha,PortoAlegre,3209,208,E,9,2,25,0,,2,27,0,,2,38,0,,3,36,0,,4,41,0,,2,45,0,,2,50,0,,2,44,0,
5754,10-ha,PortoAlegre,3209,216,E,9,2,49,0,,3,45,0,,3,48,0,,3,40,0,,5,42,0,,3,42,0,,3,38,0,,2,36,0,
5754,10-ha,PortoAlegre,3209,221,E,9,4,58,1,,3,40,1,,3,83,1,,2,62,0,,1,2,0,,0,0,0,2,,,,,,,,
5754,10-ha,PortoAlegre,3209,226,E,9,2,70,1,,3,48,1,,4,55,0,,3,47,0,,3,50,0,,1,38,0,,2,41,0,,1,28,0,
5754,10-ha,PortoAlegre,3209,227,E,9,2,31,0,,2,42,0,,4,49,0,,3,52,0,,3,65,0,,3,57,1,,2,54,0,,2,60,0,
5754,10-ha,PortoAlegre,3209,230,E,9,2,18,0,,1,9,0,,1,14,0,,1,14,0,,,,,,,,,,,,,,,,,
5754,10-ha,PortoAlegre,3209,238,E,9,4,37,0,,3,53,0,,4,69,0,,5,87,0,,0,0,0,2,,,,,,,,,,,,
5754,10-ha,PortoAlegre,3209,554,E,9,,,,,1,11,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,
5754,10-ha,PortoAlegre,3209,658,E,9,,,,,,,,,1,15,0,1,1,15,0,,2,16,0,,1,13,0,,1,10,0,,1,13,0,
5754,10-ha,PortoAlegre,3209,670,E,9,,,,,,,,,1,15,0,1,1,18,0,,2,15,0,,1,16,0,,0,0,0,2,,,,
5754,10-ha,PortoAlegre,3209,690,E,9,,,,,2,29,0,3,3,39,0,,3,48,0,,4,55,0,,3,50,0,,2,46,0,,2,40,0,
5754,10-ha,PortoAlegre,3209,719,E,9,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,1,1,10,0,
5754,10-ha,PortoAlegre,3209,730,E,9,,,,,,,,,,,,,,,,,,,,,,,,,2,15,0,3,1,6,0,
5754,10-ha,PortoAlegre,3209,737,E,9,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,1,1,10,0,40
5754,10-ha,PortoAlegre,3209,789,E,9,,,,,,,,,,,,,,,,,1,20,0,3,1,18,0,,2,18,0,,1,20,0,
5754,10-ha,PortoAlegre,3209,907,E,9,,,,,1,8,0,1,1,12,0,,1,10,0,,1,11,0,,1,7,0,,2,8,0,,,,0,2
5754,10-ha,PortoAlegre,3209,911,E,9,,,,,,,,,1,9,0,1,,,,,1,12,0,,1,10,0,,2,8,0,,1,10,0,
5754,10-ha,PortoAlegre,3209,915,E,9,,,,,1,10,0,1,1,10,0,,1,12,0,,1,16,0,,1,11,0,,2,12,0,,1,10,0,
5754,10-ha,PortoAlegre,3209,919,E,9,,,,,1,8,0,1,1,9,0,,1,8,0,,1,13,0,,1,9,0,,1,7,0,,,,0,2
5754,10-ha,PortoAlegre,3209,922,E,9,,,,,1,12,0,3,1,16,0,,1,10,0,,1,14,0,,1,10,0,,1,11,0,,1,3,0,
5754,10-ha,PortoAlegre,3209,935,E,9,,,,,,,,,1,17,0,3,2,15,0,,4,24,0,,2,22,0,,2,27,0,,2,27,0,
5754,10-ha,PortoAlegre,3209,941,E,9,,,,,,,,,1,9,0,1,1,13,0,,3,49,0,,1,28,0,,2,46,0,,1,29,0,
5754,10-ha,PortoAlegre,3209,949,E,9,,,,,1,2,0,1,1,6,0,,0,0,0,2,,,,,,,,,,,,,,,,
5754,10-ha,PortoAlegre,3209,1306,E,9,,,,,,,,,,,,,1,14,0,1,,,,,0,0,0,2,,,,,,,,
5754,10-ha,PortoAlegre,3209,1315,E,9,,,,,,,,,,,,,1,12,0,1,1,16,0,,1,13,0,,1,16,0,,1,8,0,
5754,10-ha,PortoAlegre,3209,80,E,10,,,,,8,106,0,,8,102,1,,3,93,0,,5,90,0,,3,74,1,,5,57,0,,4,52,0,
5754,10-ha,PortoAlegre,3209,82,E,10,6,85,0,,3,119,0,,5,68,1,,5,70,0,,5,70,0,,4,56,1,,4,50,0,,1,38,0,
5754,10-ha,PortoAlegre,3209,194,E,10,2,23,0,,1,33,0,,,,,,2,33,0,,2,36,0,,1,26,0,,1,18,0,,1,16,0,
5754,10-ha,PortoAlegre,3209,644,E,10,,,,,3,30,0,3,3,45,0,,4,45,0,,4,67,0,,5,53,0,,3,68,0,,3,76,0,
5754,10-ha,PortoAlegre,3209,837,E,10,,,,,,,,,,,,,,,,,,,,,1,22,0,,2,20,0,,1,17,0,
5754,10-ha,PortoAlegre,3209,838,E,10,,,,,,,,,,,,,,,,,,,,,1,15,0,,1,10,0,,1,16,0,
5754,10-ha,PortoAlegre,3209,839,E,10,,,,,,,,,,,,,,,,,,,,,2,23,0,,3,25,0,,3,30,0,
5754,10-ha,PortoAlegre,3209,841,E,10,,,,,,,,,,,,,,,,,,,,,2,25,0,,4,25,0,,1,24,0,
