plant_id,plot,habitat,ranch,bdffp_reserve_no,tag_number,row,column,plotID,year,code,notes,duplicate_tag
5374,5756,CF,EST,1501,872,B,7,CF-3,2000,ULY,ULY,NA
5405,5756,CF,EST,1501,888,B,8,CF-3,2002,ULY,ULY,NA
5856,5756,CF,EST,1501,965,D,8,CF-3,2002,ULY,ULY,NA
5141,5756,CF,EST,1501,968,A,8,CF-3,2002,ULY,ULY,NA
5379,5756,CF,EST,1501,976,B,7,CF-3,2002,ULY,ULY,NA
5045,5756,CF,EST,1501,981,A,5,CF-3,2002,ULY,ULY,NA
6089,5756,CF,EST,1501,994,E,7,CF-3,2002,ULY,ULY,NA
5341,5756,CF,EST,1501,995,B,6,CF-3,2002,ULY,ULY,NA
5380,5756,CF,EST,1501,997,B,7,CF-3,2002,ULY,ULY,NA
5818,5756,CF,EST,1501,1000,D,7,CF-3,2002,ULY,ULY,NA
6114,5756,CF,EST,1501,1202,E,8,CF-3,2002,ULY,ULY,NA
5081,5756,CF,EST,1501,1215,A,6,CF-3,2002,ULY,ULY,NA
5343,5756,CF,EST,1501,1220,B,6,CF-3,2002,ULY,ULY,NA
5963,5756,CF,EST,1501,1221,E,2,CF-3,2002,ULY,ULY,NA
5964,5756,CF,EST,1501,1222,E,2,CF-3,2002,ULY,ULY,NA
5448,5756,CF,EST,1501,1246,C,1,CF-3,2002,ULY,ULY,NA
6134,5756,CF,EST,1501,1256,E,9,CF-3,2003,ULY,ULY,NA
6115,5756,CF,EST,1501,1257,E,8,CF-3,2003,ULY,ULY,NA
5145,5756,CF,EST,1501,1261,A,8,CF-3,2003,ULY,ULY,NA
5146,5756,CF,EST,1501,1262,A,8,CF-3,2003,ULY,ULY,NA
5147,5756,CF,EST,1501,1263,A,8,CF-3,2003,ULY,ULY,NA
5112,5756,CF,EST,1501,1264,A,7,CF-3,2003,ULY,ULY,NA
5385,5756,CF,EST,1501,1265,B,7,CF-3,2003,ULY,ULY,NA
5386,5756,CF,EST,1501,1266,B,7,CF-3,2003,ULY,ULY,NA
5211,5756,CF,EST,1501,1276,B,2,CF-3,2003,ULY,ULY,NA
5568,5756,CF,EST,1501,1282,C,7,CF-3,2004,ULY,ULY,NA
5599,5756,CF,EST,1501,1285,C,8,CF-3,2004,ULY,ULY,NA
5684,5756,CF,EST,1501,1608,D,10,CF-3,2004,ULY,ULY,NA
5346,5756,CF,EST,1501,1617,B,6,CF-3,2004,ULY,ULY,NA
5967,5756,CF,EST,1501,1686,E,2,CF-3,2004,ULY,ULY,NA
5413,5756,CF,EST,1501,1655,B,8,CF-3,2006,ULY,ULY,NA
5605,5756,CF,EST,1501,116,C,9,CF-3,2008,ULY,ULY,NA
5428,5756,CF,EST,1501,198,C,1,CF-3,2008,ULY,ULY,NA
5055,5756,CF,EST,1501,265,A,6,CF-3,2008,ULY,ULY,NA
5608,5756,CF,EST,1501,447,C,9,CF-3,2008,ULY,ULY,NA
5555,5756,CF,EST,1501,451,C,7,CF-3,2008,ULY,ULY,NA
5981,5756,CF,EST,1501,597,E,3,CF-3,2008,ULY,ULY,NA
5372,5756,CF,EST,1501,857,B,7,CF-3,2008,ULY,ULY,NA
5147,5756,CF,EST,1501,1263,A,8,CF-3,2008,ULY,ULY,NA
5349,5756,CF,EST,1501,1696,B,6,CF-3,2008,ULY,ULY,NA
5718,5756,CF,EST,1501,1721,D,2,CF-3,2008,ULY,ULY,NA
4902,5756,CF,EST,1501,1732,A,2,CF-3,2008,ULY,ULY,NA
5824,5756,CF,EST,1501,1777,D,7,CF-3,2008,ULY,ULY,NA
5623,5756,CF,EST,1501,1779,C,9,CF-3,2008,ULY,ULY,NA
5053,5756,CF,EST,1501,1789,A,5,CF-3,2008,ULY,ULY,NA
5879,5756,CF,EST,1501,816,D,9,CF-3,2009,ULY,ULY,duplicate tag number
6202,CaboFrio-CF,CF,PAL,3402,215,A,6,CF-6,1999,ULY,ULY,NA
6315,CaboFrio-CF,CF,PAL,3402,229,B,8,CF-6,1999,ULY,ULY,NA
6316,CaboFrio-CF,CF,PAL,3402,234,B,8,CF-6,1999,ULY,ULY,NA
6523,CaboFrio-CF,CF,PAL,3402,237,E,2,CF-6,1999,ULY,ULY,NA
6317,CaboFrio-CF,CF,PAL,3402,255,B,8,CF-6,1999,ULY,ULY,NA
6261,CaboFrio-CF,CF,PAL,3402,263,B,10,CF-6,1999,ULY,ULY,NA
6304,CaboFrio-CF,CF,PAL,3402,270,B,7,CF-6,1999,ULY,ULY,NA
6360,CaboFrio-CF,CF,PAL,3402,273,C,10,CF-6,1999,ULY,ULY,NA
6270,CaboFrio-CF,CF,PAL,3402,289,B,2,CF-6,1999,ULY,ULY,NA
6263,CaboFrio-CF,CF,PAL,3402,292,B,10,CF-6,1999,ULY,ULY,NA
6342,CaboFrio-CF,CF,PAL,3402,294,C,1,CF-6,1999,ULY,ULY,NA
6271,CaboFrio-CF,CF,PAL,3402,299,B,2,CF-6,1999,ULY,ULY,NA
6194,CaboFrio-CF,CF,PAL,3402,245,A,5,CF-6,2001,ULY,ULY,NA
6397,CaboFrio-CF,CF,PAL,3402,208,C,7,CF-6,2002,ULY,ULY,NA
6164,CaboFrio-CF,CF,PAL,3402,212,A,10,CF-6,2002,ULY,ULY,NA
6229,CaboFrio-CF,CF,PAL,3402,216,A,9,CF-6,2002,ULY,ULY,NA
6165,CaboFrio-CF,CF,PAL,3402,217,A,10,CF-6,2002,ULY,ULY,NA
6398,CaboFrio-CF,CF,PAL,3402,227,C,7,CF-6,2002,ULY,ULY,NA
6303,CaboFrio-CF,CF,PAL,3402,230,B,7,CF-6,2002,ULY,ULY,NA
6238,CaboFrio-CF,CF,PAL,3402,235,B,1,CF-6,2002,ULY,ULY,NA
6193,CaboFrio-CF,CF,PAL,3402,241,A,5,CF-6,2002,ULY,ULY,NA
6224,CaboFrio-CF,CF,PAL,3402,242,A,8,CF-6,2002,ULY,ULY,NA
6436,CaboFrio-CF,CF,PAL,3402,248,D,2,CF-6,2002,ULY,ULY,NA
6168,CaboFrio-CF,CF,PAL,3402,257,A,10,CF-6,2002,ULY,ULY,NA
6524,CaboFrio-CF,CF,PAL,3402,259,E,2,CF-6,2002,ULY,ULY,NA
6230,CaboFrio-CF,CF,PAL,3402,262,A,9,CF-6,2002,ULY,ULY,NA
6421,CaboFrio-CF,CF,PAL,3402,265,D,1,CF-6,2002,ULY,ULY,NA
6400,CaboFrio-CF,CF,PAL,3402,266,C,7,CF-6,2002,ULY,ULY,NA
6412,CaboFrio-CF,CF,PAL,3402,269,C,8,CF-6,2002,ULY,ULY,NA
6413,CaboFrio-CF,CF,PAL,3402,277,C,8,CF-6,2002,ULY,ULY,NA
6262,CaboFrio-CF,CF,PAL,3402,278,B,10,CF-6,2002,ULY,ULY,NA
6401,CaboFrio-CF,CF,PAL,3402,280,C,7,CF-6,2002,ULY,ULY,NA
6471,CaboFrio-CF,CF,PAL,3402,282,D,6,CF-6,2002,ULY,ULY,NA
6196,CaboFrio-CF,CF,PAL,3402,290,A,5,CF-6,2002,ULY,ULY,NA
6323,CaboFrio-CF,CF,PAL,3402,337,B,8,CF-6,2002,ULY,ULY,NA
6528,CaboFrio-CF,CF,PAL,3402,2116,E,2,CF-6,2007,ULY,ULY,NA
6474,CaboFrio-CF,CF,PAL,3402,378,D,6,CF-6,2008,ULY,ULY,NA
6575,Dimona-CF,CF,DIM,none,103,A,4,CF-4,1999,ULY,ULY,NA
6627,Dimona-CF,CF,DIM,none,110,B,8,CF-4,1999,ULY,ULY,NA
6734,Dimona-CF,CF,DIM,none,112,E,10,CF-4,1999,ULY,ULY,NA
6735,Dimona-CF,CF,DIM,none,115,E,10,CF-4,1999,ULY,ULY,NA
6624,Dimona-CF,CF,DIM,none,119,B,7,CF-4,1999,ULY,ULY,NA
6656,Dimona-CF,CF,DIM,none,124,C,6,CF-4,1999,ULY,ULY,NA
6746,Dimona-CF,CF,DIM,none,133,E,7,CF-4,1999,ULY,ULY,NA
6750,Dimona-CF,CF,DIM,none,144,E,8,CF-4,1999,ULY,ULY,NA
6744,Dimona-CF,CF,DIM,none,170,E,5,CF-4,1999,ULY,ULY,NA
6635,Dimona-CF,CF,DIM,none,147,C,4,CF-4,2001,ULY,ULY,NA
6597,Dimona-CF,CF,DIM,none,151,A,8,CF-4,2001,ULY,ULY,NA
6613,Dimona-CF,CF,DIM,none,152,B,4,CF-4,2001,ULY,ULY,NA
6704,Dimona-CF,CF,DIM,none,149,D,6,CF-4,2002,ULY,ULY,NA
6743,Dimona-CF,CF,DIM,none,168,E,3,CF-4,2002,ULY,ULY,NA
6647,Dimona-CF,CF,DIM,none,166,C,5,CF-4,2006,ULY,ULY,NA
6772,Dimona-CF,CF,DIM,none,89,E,8,CF-4,2008,ULY,ULY,NA
7989,Florestal-CF,CF,EST,1301,603,D,7,CF-1,1999,ULY,ULY,NA
8154,Florestal-CF,CF,EST,1301,607,E,3,CF-1,1999,ULY,ULY,NA
8326,Florestal-CF,CF,EST,1301,609,E,8,CF-1,1999,ULY,ULY,NA
7279,Florestal-CF,CF,EST,1301,611,B,3,CF-1,1999,ULY,ULY,NA
7571,Florestal-CF,CF,EST,1301,612,C,3,CF-1,1999,ULY,ULY,NA
7633,Florestal-CF,CF,EST,1301,615,C,5,CF-1,1999,ULY,ULY,NA
7572,Florestal-CF,CF,EST,1301,619,C,3,CF-1,1999,ULY,ULY,NA
7325,Florestal-CF,CF,EST,1301,620,B,4,CF-1,1999,ULY,ULY,NA
8004,Florestal-CF,CF,EST,1301,621,D,8,CF-1,1999,ULY,ULY,NA
7430,Florestal-CF,CF,EST,1301,623,B,6,CF-1,1999,ULY,ULY,NA
7747,Florestal-CF,CF,EST,1301,624,D,1,CF-1,1999,ULY,ULY,NA
7634,Florestal-CF,CF,EST,1301,625,C,5,CF-1,1999,ULY,ULY,NA
7670,Florestal-CF,CF,EST,1301,626,C,6,CF-1,1999,ULY,ULY,NA
6995,Florestal-CF,CF,EST,1301,627,A,4,CF-1,1999,ULY,ULY,NA
7791,Florestal-CF,CF,EST,1301,629,D,2,CF-1,1999,ULY,ULY,NA
8302,Florestal-CF,CF,EST,1301,631,E,7,CF-1,1999,ULY,ULY,NA
7603,Florestal-CF,CF,EST,1301,633,C,4,CF-1,1999,ULY,ULY,NA
7431,Florestal-CF,CF,EST,1301,634,B,6,CF-1,1999,ULY,ULY,NA
7944,Florestal-CF,CF,EST,1301,636,D,5,CF-1,1999,ULY,ULY,NA
8156,Florestal-CF,CF,EST,1301,639,E,3,CF-1,1999,ULY,ULY,NA
7432,Florestal-CF,CF,EST,1301,644,B,6,CF-1,1999,ULY,ULY,NA
7326,Florestal-CF,CF,EST,1301,645,B,4,CF-1,1999,ULY,ULY,NA
7556,Florestal-CF,CF,EST,1301,649,C,2,CF-1,1999,ULY,ULY,NA
7711,Florestal-CF,CF,EST,1301,650,C,7,CF-1,1999,ULY,ULY,NA
7792,Florestal-CF,CF,EST,1301,652,D,2,CF-1,1999,ULY,ULY,NA
6996,Florestal-CF,CF,EST,1301,654,A,4,CF-1,1999,ULY,ULY,NA
6997,Florestal-CF,CF,EST,1301,656,A,4,CF-1,1999,ULY,ULY,NA
7050,Florestal-CF,CF,EST,1301,657,A,5,CF-1,1999,ULY,ULY,NA
7793,Florestal-CF,CF,EST,1301,658,D,2,CF-1,1999,ULY,ULY,NA
7672,Florestal-CF,CF,EST,1301,659,C,6,CF-1,1999,ULY,ULY,NA
7547,Florestal-CF,CF,EST,1301,661,C,10,CF-1,1999,ULY,ULY,NA
8035,Florestal-CF,CF,EST,1301,662,E,1,CF-1,1999,ULY,ULY,NA
7853,Florestal-CF,CF,EST,1301,663,D,3,CF-1,1999,ULY,ULY,NA
7712,Florestal-CF,CF,EST,1301,664,C,7,CF-1,1999,ULY,ULY,NA
8158,Florestal-CF,CF,EST,1301,666,E,3,CF-1,1999,ULY,ULY,NA
6998,Florestal-CF,CF,EST,1301,667,A,4,CF-1,1999,ULY,ULY,NA
7990,Florestal-CF,CF,EST,1301,669,D,7,CF-1,1999,ULY,ULY,NA
7573,Florestal-CF,CF,EST,1301,673,C,3,CF-1,1999,ULY,ULY,NA
7375,Florestal-CF,CF,EST,1301,674,B,5,CF-1,1999,ULY,ULY,NA
8211,Florestal-CF,CF,EST,1301,675,E,4,CF-1,1999,ULY,ULY,NA
8159,Florestal-CF,CF,EST,1301,676,E,3,CF-1,1999,ULY,ULY,NA
7905,Florestal-CF,CF,EST,1301,677,D,4,CF-1,1999,ULY,ULY,NA
7115,Florestal-CF,CF,EST,1301,678,A,7,CF-1,1999,ULY,ULY,NA
8212,Florestal-CF,CF,EST,1301,679,E,4,CF-1,1999,ULY,ULY,NA
7794,Florestal-CF,CF,EST,1301,680,D,2,CF-1,1999,ULY,ULY,NA
7116,Florestal-CF,CF,EST,1301,681,A,7,CF-1,1999,ULY,ULY,NA
7605,Florestal-CF,CF,EST,1301,682,C,4,CF-1,1999,ULY,ULY,NA
7673,Florestal-CF,CF,EST,1301,683,C,6,CF-1,1999,ULY,ULY,NA
8239,Florestal-CF,CF,EST,1301,684,E,5,CF-1,1999,ULY,ULY,NA
7748,Florestal-CF,CF,EST,1301,685,D,1,CF-1,1999,ULY,ULY,NA
8160,Florestal-CF,CF,EST,1301,686,E,3,CF-1,1999,ULY,ULY,NA
7720,Florestal-CF,CF,EST,1301,687,C,8,CF-1,1999,ULY,ULY,NA
8036,Florestal-CF,CF,EST,1301,688,E,1,CF-1,1999,ULY,ULY,NA
7906,Florestal-CF,CF,EST,1301,689,D,4,CF-1,1999,ULY,ULY,NA
7946,Florestal-CF,CF,EST,1301,690,D,5,CF-1,1999,ULY,ULY,NA
8099,Florestal-CF,CF,EST,1301,691,E,2,CF-1,1999,ULY,ULY,NA
8037,Florestal-CF,CF,EST,1301,693,E,1,CF-1,1999,ULY,ULY,NA
7377,Florestal-CF,CF,EST,1301,694,B,5,CF-1,1999,ULY,ULY,NA
8162,Florestal-CF,CF,EST,1301,696,E,3,CF-1,1999,ULY,ULY,NA
7606,Florestal-CF,CF,EST,1301,697,C,4,CF-1,1999,ULY,ULY,NA
8163,Florestal-CF,CF,EST,1301,698,E,3,CF-1,1999,ULY,ULY,NA
7557,Florestal-CF,CF,EST,1301,699,C,2,CF-1,1999,ULY,ULY,NA
7854,Florestal-CF,CF,EST,1301,700,D,3,CF-1,1999,ULY,ULY,NA
7947,Florestal-CF,CF,EST,1301,702,D,5,CF-1,1999,ULY,ULY,NA
7117,Florestal-CF,CF,EST,1301,706,A,7,CF-1,1999,ULY,ULY,NA
7948,Florestal-CF,CF,EST,1301,707,D,5,CF-1,1999,ULY,ULY,NA
8271,Florestal-CF,CF,EST,1301,708,E,6,CF-1,1999,ULY,ULY,NA
7773,Florestal-CF,CF,EST,1301,709,D,10,CF-1,1999,ULY,ULY,NA
8304,Florestal-CF,CF,EST,1301,710,E,7,CF-1,1999,ULY,ULY,NA
7907,Florestal-CF,CF,EST,1301,713,D,4,CF-1,1999,ULY,ULY,NA
7992,Florestal-CF,CF,EST,1301,714,D,7,CF-1,1999,ULY,ULY,NA
7607,Florestal-CF,CF,EST,1301,715,C,4,CF-1,1999,ULY,ULY,NA
6999,Florestal-CF,CF,EST,1301,717,A,4,CF-1,1999,ULY,ULY,NA
7949,Florestal-CF,CF,EST,1301,718,D,5,CF-1,1999,ULY,ULY,NA
7635,Florestal-CF,CF,EST,1301,719,C,5,CF-1,1999,ULY,ULY,NA
7478,Florestal-CF,CF,EST,1301,720,B,7,CF-1,1999,ULY,ULY,NA
7749,Florestal-CF,CF,EST,1301,721,D,1,CF-1,1999,ULY,ULY,NA
8213,Florestal-CF,CF,EST,1301,723,E,4,CF-1,1999,ULY,ULY,NA
8327,Florestal-CF,CF,EST,1301,724,E,8,CF-1,1999,ULY,ULY,NA
8070,Florestal-CF,CF,EST,1301,725,E,10,CF-1,1999,ULY,ULY,NA
8071,Florestal-CF,CF,EST,1301,726,E,10,CF-1,1999,ULY,ULY,NA
8328,Florestal-CF,CF,EST,1301,752,E,8,CF-1,1999,ULY,ULY,NA
8329,Florestal-CF,CF,EST,1301,753,E,8,CF-1,1999,ULY,ULY,NA
8272,Florestal-CF,CF,EST,1301,755,E,6,CF-1,1999,ULY,ULY,NA
8331,Florestal-CF,CF,EST,1301,756,E,8,CF-1,1999,ULY,ULY,NA
8332,Florestal-CF,CF,EST,1301,778,E,8,CF-1,1999,ULY,ULY,NA
8333,Florestal-CF,CF,EST,1301,780,E,8,CF-1,1999,ULY,ULY,NA
7437,Florestal-CF,CF,EST,1301,794,B,6,CF-1,1999,ULY,ULY,NA
8334,Florestal-CF,CF,EST,1301,799,E,8,CF-1,1999,ULY,ULY,NA
8335,Florestal-CF,CF,EST,1301,800,E,8,CF-1,1999,ULY,ULY,NA
7557,Florestal-CF,CF,EST,1301,699,C,2,CF-1,2000,ULY,ULY,NA
7436,Florestal-CF,CF,EST,1301,735,B,6,CF-1,2000,ULY,ULY,NA
7329,Florestal-CF,CF,EST,1301,749,B,4,CF-1,2000,ULY,ULY,NA
6790,Florestal-CF,CF,EST,1301,761,A,1,CF-1,2000,ULY,ULY,NA
7150,Florestal-CF,CF,EST,1301,801,A,8,CF-1,2000,ULY,ULY,NA
7121,Florestal-CF,CF,EST,1301,814,A,7,CF-1,2000,ULY,ULY,NA
7195,Florestal-CF,CF,EST,1301,827,B,1,CF-1,2000,ULY,ULY,NA
7609,Florestal-CF,CF,EST,1301,833,C,4,CF-1,2000,ULY,ULY,NA
7438,Florestal-CF,CF,EST,1301,838,B,6,CF-1,2000,ULY,ULY,NA
7439,Florestal-CF,CF,EST,1301,839,B,6,CF-1,2000,ULY,ULY,NA
8306,Florestal-CF,CF,EST,1301,845,E,7,CF-1,2000,ULY,ULY,NA
7441,Florestal-CF,CF,EST,1301,846,B,6,CF-1,2000,ULY,ULY,NA
7442,Florestal-CF,CF,EST,1301,848,B,6,CF-1,2000,ULY,ULY,NA
8307,Florestal-CF,CF,EST,1301,849,E,7,CF-1,2000,ULY,ULY,NA
7381,Florestal-CF,CF,EST,1301,856,B,5,CF-1,2000,ULY,ULY,NA
8101,Florestal-CF,CF,EST,1301,887,E,2,CF-1,2000,ULY,ULY,NA
7637,Florestal-CF,CF,EST,1301,888,C,5,CF-1,2000,ULY,ULY,NA
8103,Florestal-CF,CF,EST,1301,913,E,2,CF-1,2000,ULY,ULY,NA
7639,Florestal-CF,CF,EST,1301,914,C,5,CF-1,2000,ULY,ULY,NA
7640,Florestal-CF,CF,EST,1301,917,C,5,CF-1,2000,ULY,ULY,NA
7574,Florestal-CF,CF,EST,1301,919,C,3,CF-1,2000,ULY,ULY,NA
8174,Florestal-CF,CF,EST,1301,926,E,3,CF-1,2000,ULY,ULY,NA
6819,Florestal-CF,CF,EST,1301,896,A,1,CF-1,2001,ULY,ULY,NA
7002,Florestal-CF,CF,EST,1301,906,A,4,CF-1,2001,ULY,ULY,NA
6883,Florestal-CF,CF,EST,1301,939,A,2,CF-1,2001,ULY,ULY,NA
7004,Florestal-CF,CF,EST,1301,943,A,4,CF-1,2001,ULY,ULY,NA
6885,Florestal-CF,CF,EST,1301,946,A,2,CF-1,2001,ULY,ULY,NA
6951,Florestal-CF,CF,EST,1301,957,A,3,CF-1,2001,ULY,ULY,NA
8337,Florestal-CF,CF,EST,1301,999,E,8,CF-1,2001,ULY,ULY,NA
8074,Florestal-CF,CF,EST,1301,1063,E,10,CF-1,2001,ULY,ULY,NA
7244,Florestal-CF,CF,EST,1301,1068,B,2,CF-1,2001,ULY,ULY,NA
8310,Florestal-CF,CF,EST,1301,1081,E,7,CF-1,2001,ULY,ULY,NA
7641,Florestal-CF,CF,EST,1301,1082,C,5,CF-1,2001,ULY,ULY,NA
7440,Florestal-CF,CF,EST,1301,844,B,6,CF-1,2002,ULY,ULY,NA
7558,Florestal-CF,CF,EST,1301,1071,C,2,CF-1,2002,ULY,ULY,NA
7864,Florestal-CF,CF,EST,1301,1102,D,3,CF-1,2002,ULY,ULY,NA
8338,Florestal-CF,CF,EST,1301,1104,E,8,CF-1,2002,ULY,ULY,NA
6891,Florestal-CF,CF,EST,1301,1109,A,2,CF-1,2002,ULY,ULY,NA
7495,Florestal-CF,CF,EST,1301,1115,B,8,CF-1,2002,ULY,ULY,NA
8339,Florestal-CF,CF,EST,1301,1119,E,8,CF-1,2002,ULY,ULY,NA
7255,Florestal-CF,CF,EST,1301,1123,B,2,CF-1,2002,ULY,ULY,NA
7289,Florestal-CF,CF,EST,1301,1125,B,3,CF-1,2002,ULY,ULY,NA
7560,Florestal-CF,CF,EST,1301,1137,C,2,CF-1,2002,ULY,ULY,NA
7153,Florestal-CF,CF,EST,1301,1138,A,8,CF-1,2002,ULY,ULY,NA
7972,Florestal-CF,CF,EST,1301,1142,D,6,CF-1,2002,ULY,ULY,NA
7292,Florestal-CF,CF,EST,1301,1143,B,3,CF-1,2002,ULY,ULY,NA
8340,Florestal-CF,CF,EST,1301,1146,E,8,CF-1,2002,ULY,ULY,NA
6837,Florestal-CF,CF,EST,1301,1148,A,1,CF-1,2002,ULY,ULY,NA
6838,Florestal-CF,CF,EST,1301,1158,A,1,CF-1,2002,ULY,ULY,NA
7017,Florestal-CF,CF,EST,1301,1162,A,4,CF-1,2002,ULY,ULY,NA
7220,Florestal-CF,CF,EST,1301,1164,B,10,CF-1,2002,ULY,ULY,NA
7759,Florestal-CF,CF,EST,1301,1165,D,1,CF-1,2002,ULY,ULY,NA
6895,Florestal-CF,CF,EST,1301,1167,A,2,CF-1,2002,ULY,ULY,NA
8353,Florestal-CF,CF,EST,1301,1168,E,9,CF-1,2002,ULY,ULY,NA
7760,Florestal-CF,CF,EST,1301,1172,D,1,CF-1,2002,ULY,ULY,NA
8248,Florestal-CF,CF,EST,1301,1179,E,5,CF-1,2002,ULY,ULY,NA
7019,Florestal-CF,CF,EST,1301,1180,A,4,CF-1,2002,ULY,ULY,NA
7870,Florestal-CF,CF,EST,1301,1187,D,3,CF-1,2002,ULY,ULY,NA
8054,Florestal-CF,CF,EST,1301,1403,E,1,CF-1,2002,ULY,ULY,NA
8060,Florestal-CF,CF,EST,1301,1421,E,1,CF-1,2002,ULY,ULY,NA
8013,Florestal-CF,CF,EST,1301,1425,E,1,CF-1,2002,ULY,ULY,NA
6968,Florestal-CF,CF,EST,1301,1210,A,3,CF-1,2004,ULY,ULY,NA
8273,Florestal-CF,CF,EST,1301,1226,E,6,CF-1,2004,ULY,ULY,NA
7097,Florestal-CF,CF,EST,1301,1249,A,6,CF-1,2004,ULY,ULY,NA
7155,Florestal-CF,CF,EST,1301,1253,A,8,CF-1,2004,ULY,ULY,NA
6854,Florestal-CF,CF,EST,1301,1255,A,10,CF-1,2004,ULY,ULY,NA
6899,Florestal-CF,CF,EST,1301,1263,A,2,CF-1,2006,ULY,ULY,NA
7300,Florestal-CF,CF,EST,1301,1266,B,3,CF-1,2006,ULY,ULY,NA
7452,Florestal-CF,CF,EST,1301,1496,B,6,CF-1,2006,ULY,ULY,NA
7481,Florestal-CF,CF,EST,1301,1499,B,7,CF-1,2006,ULY,ULY,NA
7489,Florestal-CF,CF,EST,1301,264,B,8,CF-1,2008,ULY,ULY,NA
7375,Florestal-CF,CF,EST,1301,674,B,5,CF-1,2008,ULY,ULY,NA
8332,Florestal-CF,CF,EST,1301,778,E,8,CF-1,2008,ULY,ULY,NA
7440,Florestal-CF,CF,EST,1301,844,B,6,CF-1,2008,ULY,ULY,NA
6954,Florestal-CF,CF,EST,1301,972,A,3,CF-1,2008,ULY,ULY,NA
8061,Florestal-CF,CF,EST,1301,1423,E,1,CF-1,2008,ULY,ULY,NA
8475,PortoAlegre-CF,CF,PAL,none,139,C,10,CF-5,1999,ULY,ULY,NA
8450,PortoAlegre-CF,CF,PAL,none,152,B,8,CF-5,1999,ULY,ULY,NA
8550,PortoAlegre-CF,CF,PAL,none,155,D,4,CF-5,1999,ULY,ULY,NA
8378,PortoAlegre-CF,CF,PAL,none,161,A,7,CF-5,1999,ULY,ULY,NA
8463,PortoAlegre-CF,CF,PAL,none,163,B,9,CF-5,1999,ULY,ULY,NA
8437,PortoAlegre-CF,CF,PAL,none,168,B,5,CF-5,1999,ULY,ULY,NA
8355,PortoAlegre-CF,CF,PAL,none,170,A,1,CF-5,1999,ULY,ULY,NA
8400,PortoAlegre-CF,CF,PAL,none,173,B,1,CF-5,1999,ULY,ULY,NA
8425,PortoAlegre-CF,CF,PAL,none,180,B,3,CF-5,1999,ULY,ULY,NA
8613,PortoAlegre-CF,CF,PAL,none,192,E,2,CF-5,1999,ULY,ULY,NA
8531,PortoAlegre-CF,CF,PAL,none,195,D,1,CF-5,1999,ULY,ULY,NA
8483,PortoAlegre-CF,CF,PAL,none,196,C,2,CF-5,1999,ULY,ULY,NA
8405,PortoAlegre-CF,CF,PAL,none,197,B,1,CF-5,1999,ULY,ULY,NA
8614,PortoAlegre-CF,CF,PAL,none,198,E,2,CF-5,1999,ULY,ULY,NA
8484,PortoAlegre-CF,CF,PAL,none,200,C,2,CF-5,1999,ULY,ULY,NA
8455,PortoAlegre-CF,CF,PAL,none,375,B,8,CF-5,1999,ULY,ULY,NA
8375,PortoAlegre-CF,CF,PAL,none,289,A,6,CF-5,2001,ULY,ULY,NA
8467,PortoAlegre-CF,CF,PAL,none,12,C,1,CF-5,2002,ULY,ULY,NA
8374,PortoAlegre-CF,CF,PAL,none,103,A,6,CF-5,2002,ULY,ULY,NA
8652,PortoAlegre-CF,CF,PAL,none,110,E,8,CF-5,2002,ULY,ULY,NA
8595,PortoAlegre-CF,CF,PAL,none,162,E,1,CF-5,2002,ULY,ULY,NA
8398,PortoAlegre-CF,CF,PAL,none,166,B,1,CF-5,2002,ULY,ULY,NA
8656,PortoAlegre-CF,CF,PAL,none,201,E,9,CF-5,2002,ULY,ULY,NA
8647,PortoAlegre-CF,CF,PAL,none,202,E,7,CF-5,2002,ULY,ULY,NA
8465,PortoAlegre-CF,CF,PAL,none,264,B,9,CF-5,2002,ULY,ULY,NA
8649,PortoAlegre-CF,CF,PAL,none,278,E,7,CF-5,2002,ULY,ULY,NA
8587,PortoAlegre-CF,CF,PAL,none,280,D,8,CF-5,2002,ULY,ULY,NA
8521,PortoAlegre-CF,CF,PAL,none,283,C,9,CF-5,2002,ULY,ULY,NA
8590,PortoAlegre-CF,CF,PAL,none,299,D,9,CF-5,2002,ULY,ULY,NA
8648,PortoAlegre-CF,CF,PAL,none,207,E,7,CF-5,2003,ULY,ULY,NA
8535,PortoAlegre-CF,CF,PAL,none,270,D,10,CF-5,2003,ULY,ULY,NA
8603,PortoAlegre-CF,CF,PAL,none,215,E,10,CF-5,2004,ULY,ULY,NA
8604,PortoAlegre-CF,CF,PAL,none,219,E,10,CF-5,2004,ULY,ULY,NA
8605,PortoAlegre-CF,CF,PAL,none,226,E,10,CF-5,2004,ULY,ULY,NA
8606,PortoAlegre-CF,CF,PAL,none,236,E,10,CF-5,2004,ULY,ULY,NA
8637,PortoAlegre-CF,CF,PAL,none,239,E,5,CF-5,2006,ULY,ULY,NA
8658,PortoAlegre-CF,CF,PAL,none,273,E,9,CF-5,2006,ULY,ULY,NA
8495,PortoAlegre-CF,CF,PAL,none,33,C,4,CF-5,2008,ULY,ULY,NA
8496,PortoAlegre-CF,CF,PAL,none,37,C,4,CF-5,2008,ULY,ULY,NA
8639,PortoAlegre-CF,CF,PAL,none,355,E,5,CF-5,2008,ULY,ULY,NA
7961,Florestal-CF,CF,EST,1301,378,D,6,CF-1,2007,ULY,NA,NA
